signal_id,signal_description,latitude,longitude,nearby_count_stations,u,total_N_flow,total_S_flow,total_E_flow,total_W_flow,total_NE_flow,total_NW_flow,total_SE_flow,total_SW_flow,alpha_left,alpha_straight,alpha_right
47305,HOBART AVE SW AND DEAD END,47.5826078838016,-122.399832063346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
6360,34TH AVE NE AND NE 65TH W ST,47.6757822379285,-122.291628268474,5,23695.0,0.0,0.0,15043.0,8652.0,0.0,0.0,0.0,0.0,,,
30301,DELMAR DR E AND E LYNN ST,47.6396795653381,-122.313667708331,3,2259.0,83.0,99.0,0.0,2077.0,0.0,0.0,0.0,0.0,,,
28501,8TH AVE W AND W BARRETT E ST,47.6468502291847,-122.367516706544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
219128,ROOSEVELT WAY N AND N 143RD ST,47.7323108458109,-122.341921046202,1,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
12704,11TH AVE NW AND NW MARKET ST,47.6686619185037,-122.370759610335,2,547.0,230.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
76506,32ND AVE SW AND SW ELMGROVE ST,47.5300960926762,-122.373930041131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
14721,4TH AVE NE AND NE 50TH ST,47.6649778367081,-122.323983110673,18,250367.0,0.0,27478.0,85572.0,76500.0,0.0,0.0,0.0,0.0,,,
72262,30TH AVE S AND S HOLLY PL,47.5418301455355,-122.293606863701,3,766.0,173.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
53155,SW HINDS ST AND DEAD END 1 ,47.5735594603973,-122.406212536976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
45454,YAKIMA AVE S AND DEAD END,47.5910357988005,-122.294446356798,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
45303,30TH AVE S AND S LANE ST,47.5966788823067,-122.293892303539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23127,11TH AVE NE AND NE 42ND ST,47.6583559542571,-122.316655660433,18,79466.0,55073.0,0.0,6701.0,8130.0,0.0,0.0,0.0,0.0,,,
66172,51ST AVE S AND S MAYFLOWER ST,47.5541016375673,-122.269806539562,3,14310.0,0.0,0.0,0.0,0.0,0.0,3505.0,3650.0,0.0,,,
235310,NE 93RD ST AND NE 94TH ST,47.6962093210873,-122.278117779803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
64102,AUGUSTA PL S AND DEAD END,47.5608963354762,-122.314509111159,3,22136.0,7520.0,3548.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
54732,50TH AVE SW AND SW ALASKA ST,47.5611834525315,-122.396242826058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
62305,DELRIDGE WAY SW AND SW BRANDON ST,47.5537217610815,-122.362963150618,15,57266.0,6027.0,31278.0,3409.0,1628.0,0.0,0.0,0.0,0.0,,,
35315,BOREN AVE N AND REPUBLICAN ST,47.6231993659366,-122.335838058718,33,55553.0,6138.0,3974.0,9492.0,9573.0,0.0,0.0,0.0,0.0,,,
7318,48TH AVE NE AND DEAD END 2,47.6812199619398,-122.276453613398,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
45512,18TH AVE AND E YESLER WAY,47.6016783289522,-122.308959488709,21,60301.0,1999.0,1938.0,22040.0,20645.0,0.0,0.0,0.0,0.0,,,
65320,25TH AVE S AND S ORCAS ST,47.5509857177048,-122.300599390556,3,13968.0,0.0,0.0,0.0,2126.0,0.0,11842.0,0.0,0.0,,,
61308,CALIFORNIA AVE SW AND SW BRANDON ST,47.5538915329294,-122.386986942972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
68545,46TH AVE SW AND SW FRONTENAC ST,47.5405582786478,-122.391403083883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
219654,PHINNEY AVE N AND DEAD END 2,47.7315284852785,-122.354468410652,2,23649.0,23649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
147308,PALM AVE SW AND SW DONALD ST,47.5924148599873,-122.385419541281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
74527,55TH AVE S AND S WILLOW ST,47.540679757337,-122.26457637542,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
230251,19TH AVE NW AND DEAD END 2,47.6978851345756,-122.380781683324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
28853,W GARFIELD ST AND DEAD END 2,47.6335271017393,-122.368354111489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
230342,23RD AVE NW AND NW 87TH ST,47.6918462537044,-122.385001150878,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
51708,6TH AVE S AND S LANDER ST,47.5798093252821,-122.325976675959,855,6241774.0,0.0,7922.0,1639756.0,2049585.0,0.0,0.0,0.0,0.0,,,
35526,2ND AVE N AND LEE ST,47.6309968260703,-122.352655975308,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
48709,49TH AVE SW AND DEAD END 1 ,47.5827407607832,-122.393867891877,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
76336,25TH AVE SW AND SW CAMBRIDGE ST,47.5191939201231,-122.364556421461,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23170,7TH AVE NE AND NE NORTHLAKE PL,47.6550432072246,-122.32085788845,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
44551,6TH AVE S AND S KING ST,47.5983538188297,-122.326363885191,17,40569.0,10480.0,4754.0,2174.0,3668.0,0.0,0.0,0.0,0.0,,,
62723,32ND AVE SW AND SW RAYMOND ST,47.5483086203746,-122.373687596704,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
55214,W SEATTLE BR WB-CHELAN OFF RP AND W SEATTLE BR WB OFF RP,47.5714009021323,-122.36097088293,100,1685703.0,0.0,31055.0,784755.0,464129.0,61955.0,0.0,0.0,146103.0,,,
25129,50TH AVE NE AND NE 42ND ST,47.6591443491105,-122.273996733695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1102,GOLDEN GARDENS DR NW AND SEAVIEW PL NW,47.6906484946236,-122.401956133938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
34158,6TH AVE W AND W KINNEAR PL,47.6280197272152,-122.364379939094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
220321,NE 130TH ST AND DEAD END 2,47.7230699220136,-122.31722285409,3,991.0,273.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
230702,26TH AVE NW AND NW 95TH ST,47.6978761478376,-122.389746505715,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
65764,23RD AVE S AND S GRAHAM ST,47.5464760942208,-122.304466885565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
71660,EAST MARGINAL WAY S AND S FRONT ST,47.5459489615471,-122.332935741935,46,313231.0,61835.0,4674.0,0.0,0.0,0.0,62195.0,98856.0,0.0,,,
232117,AURORA AVE N AND N 101ST ST,47.7021542262839,-122.344659686651,3,61399.0,0.0,61399.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
14112,8TH AVE NE AND NE 63RD ST,47.6741698765806,-122.320056436702,7,25253.0,916.0,1015.0,0.0,0.0,0.0,11757.0,11565.0,0.0,,,
16516,40TH AVE NE AND NE 60TH ST,47.6721478021823,-122.28486339175,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
58259,30TH AVE S AND DEAD END 2,47.5692857854698,-122.294119628778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
37735,18TH AVE E AND E JOHN ST,47.6196689600248,-122.308750336169,4,1535.0,228.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
68704,LEDROIT CT SW AND SW LEDROIT PL,47.5391168450971,-122.395301861562,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
66712,RENTON AVE S AND S FINDLAY ST,47.5519695011316,-122.285267313251,12,2639.0,416.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
73657,33RD PL S AND S HOLLY PL,47.5421701676227,-122.290079359896,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2512,32ND AVE NW AND NW 80TH ST,47.6867410070301,-122.398314228757,2,780.0,0.0,0.0,124.0,656.0,0.0,0.0,0.0,0.0,,,
59538,38TH AVE S AND S COURT ST,47.5706808461335,-122.285021154058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
44128,12TH AVE S AND BOREN AVE S,47.6008528586794,-122.316965105561,37,367843.0,59129.0,43120.0,0.0,0.0,0.0,96049.0,72768.0,0.0,,,
61105,FAUNTLEROY WAY SW AND SW EDMUNDS ST,47.5592533186671,-122.381456720868,6,11842.0,0.0,0.0,6009.0,2073.0,0.0,0.0,0.0,0.0,,,
40363,BOREN AVE AND BROADWAY,47.6045306921164,-122.320744897801,22,150843.0,46251.0,15918.0,0.0,0.0,1666.0,62362.0,23576.0,1070.0,,,
45103,24TH AVE AND E FIR ST,47.6026668737024,-122.301089752032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
16321,50TH AVE NE AND NE 52ND ST,47.6666966251592,-122.274094818339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
41706,16TH AVE AND E COLUMBIA ST,47.6092059849731,-122.311533840641,3,944.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
42774,LAKE WASHINGTON BLVD AND LAKESIDE AVE,47.6029921515744,-122.284628708989,7,34146.0,7978.0,8503.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
78658,1ST AVE S AND 1ST AVS OFF S RP,47.5245441532763,-122.334833394338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
59342,51ST AVE S AND S SNOQUALMIE ST,47.5617679119714,-122.269455588429,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
221327,28TH AVE NE AND NE 130TH ST,47.7229104255795,-122.297739913164,1,953.0,0.0,0.0,953.0,0.0,0.0,0.0,0.0,0.0,,,
34306,5TH AVE W AND W MERCER ST,47.6246073519669,-122.363239739851,5,17705.0,242.0,435.0,13111.0,3917.0,0.0,0.0,0.0,0.0,,,
5715,4TH AVE NE AND WOODLAWN N AVE NE,47.6817180502317,-122.325882440713,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
81528,RAINIER AVE S AND S CLOVERDALE ST,47.5261708222474,-122.269983180109,5,8407.0,0.0,0.0,3849.0,2095.0,0.0,0.0,0.0,0.0,,,
26332,EASTMONT WAY W AND WESTMONT WAY W,47.6376898319545,-122.405566404117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23736,SUNNYSIDE AVE N AND N NORTHLAKE WAY,47.6504882385753,-122.330865599244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
66859,S MEAD ST AND DEAD END 1,47.5504203069362,-122.289420115802,9,25766.0,0.0,0.0,6416.0,6465.0,0.0,0.0,0.0,0.0,,,
55339,25TH AVE SW AND SW ALASKA ST,47.5610927700783,-122.364209763852,3,1866.0,0.0,0.0,489.0,445.0,0.0,0.0,0.0,0.0,,,
41717,19TH AVE AND E CHERRY ST,47.6080210746801,-122.30762262828,9,38555.0,0.0,0.0,6484.0,16894.0,0.0,0.0,0.0,0.0,,,
234709,NE 92ND ST AND DEAD END 1,47.6957819958555,-122.310023082041,1,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
28141,5TH AVE W AND W HALLADAY ST,47.6420233467025,-122.363583946626,3,2369.0,0.0,1795.0,350.0,224.0,0.0,0.0,0.0,0.0,,,
38783,MADRONA DR AND MAIDEN LN E,47.6179993670082,-122.284812309605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
36722,EASTLAKE AVE E AND REPUBLICAN ST,47.6231269621402,-122.329156379136,17,85241.0,18246.0,34276.0,2158.0,6509.0,0.0,0.0,0.0,0.0,,,
235501,44TH AVE NE AND NE 104TH PL,47.7041826008222,-122.280750900599,3,994.0,0.0,0.0,0.0,0.0,0.0,263.0,234.0,0.0,,,
72336,32ND AVE S AND S CHICAGO ST,47.5323833219314,-122.29079797165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
34536,W LEE ST AND DEAD END 3,47.6307933819135,-122.37224388882,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
15108,30TH AVE NE AND NE 62ND ST,47.673974365006,-122.295369058775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
232541,LINDEN AVE N AND N 96TH ST,47.6987215501049,-122.347313311851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
234756,23RD AVE NE AND NE 85TH ST,47.6902846966847,-122.304165525551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
37539,19TH AVE E AND E ROY ST,47.6252340373817,-122.307319250708,7,18064.0,6333.0,5231.0,542.0,551.0,0.0,0.0,0.0,0.0,,,
36340,12TH AVE E AND E HARRISON ST,47.6219657677517,-122.316773002879,3,14172.0,3108.0,3978.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
41739,21ST AVE AND E TERRACE ST,47.6051636769631,-122.305034763767,1,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
222506,36TH AVE NE AND NE 145TH ST,47.7337434021679,-122.289754996686,3,4432.0,0.0,0.0,935.0,1315.0,0.0,0.0,0.0,0.0,,,
71710,S OTHELLO ST AND DEAD END W,47.537227780575,-122.325835570698,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
52775,17TH AVE S AND S HANFORD W ST,47.5750871492126,-122.311173827681,1,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
36141,10TH AVE E AND E ROY W ST,47.6254609768348,-122.320226409211,11,83423.0,31783.0,13410.0,0.0,0.0,0.0,0.0,0.0,15600.0,,,
22150,INTERLAKE AVE N AND N 41ST ST,47.6568399384794,-122.340794374838,8,2756.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,,,
51342,14TH AVE S AND S WINTHROP ST,47.5759960180623,-122.314677359113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
16857,36TH AVE NE AND BURKE GILMAN TRL,47.6614158549777,-122.289219362499,3,15612.0,870.0,0.0,0.0,14742.0,0.0,0.0,0.0,0.0,,,
6502,22ND AVE NE AND NE 83RD ST,47.6898213921475,-122.304576433146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
219163,N 135TH PL AND DEAD END,47.7272884949734,-122.340432472841,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40532,MELROSE AVE AND PIKE ST,47.6139302296681,-122.327804576986,32,157291.0,9120.0,7454.0,8181.0,5050.0,27345.0,175.0,189.0,39908.0,,,
80714,41ST AVE S AND S HENDERSON ST,47.5230253345353,-122.281302136927,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
29745,HOWE ST AND TAYLOR AVE N,47.6357013380905,-122.345918466646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
235325,51ST AVE NE AND NE 90TH PL,47.6936948344987,-122.272534556876,6,46224.0,0.0,0.0,0.0,0.0,0.0,12333.0,10779.0,0.0,,,
235104,45TH AVE NE AND DEAD END 4,47.7046547743383,-122.280077815419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
233663,I5 EXPRESS AND I5 EXPRESS I5 NB RP,47.7025338680815,-122.32989607816,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
58461,29TH AVE S AND S GENESEE S ST,47.5631407276433,-122.296235104319,3,884.0,0.0,0.0,0.0,0.0,0.0,178.0,264.0,0.0,,,
65653,BEACON ER AVE S AND S COLUMBIAN WAY,47.5596376083853,-122.304386361932,58,527408.0,8449.0,13587.0,117861.0,143493.0,0.0,51099.0,42174.0,0.0,,,
235334,INVERNESS CT NE AND DEAD END,47.6923497887992,-122.272313448225,12,51030.0,0.0,0.0,0.0,0.0,554.0,12333.0,10779.0,412.0,,,
219134,ASHWORTH AVE N AND ROOSEVELT WAY N,47.7312353634567,-122.339656215865,6,7256.0,0.0,0.0,0.0,0.0,0.0,2167.0,1473.0,0.0,,,
20502,26TH AVE W AND W COMMODORE WAY,47.6618268172158,-122.389934798705,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
67539,S PEARL ST AND DEAD END 4,47.5562674310978,-122.266255520781,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
306507,56TH AVE S AND DEAD END 4,47.5150847552222,-122.263098370252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
22322,DENSMORE AVE N AND N 38TH ST,47.6531521431174,-122.337489293249,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
54343,38TH AVE SW AND FAUNTLEROY WAY SW,47.5622570304994,-122.380092722003,12,81778.0,479.0,550.0,13339.0,3965.0,32652.0,0.0,0.0,29764.0,,,
49707,SW HARBOR LN AND DEAD END,47.5774377578121,-122.372726640852,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
11321,LEARY AVE NW AND NW IONE PL,47.6655920677877,-122.3808565319,3,21997.0,0.0,0.0,0.0,0.0,0.0,0.0,10354.0,0.0,,,
6320,27TH AVE NE AND NE 72ND ST,47.6806895213889,-122.298528526053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
66368,48TH AVE S AND S GRAHAM ST,47.5460516605075,-122.272642514293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5516,CORLISS AVE N AND N 80TH W ST,47.6868809727004,-122.33101929659,4,64704.0,0.0,0.0,15437.0,5098.0,0.0,0.0,0.0,0.0,,,
66717,37TH AVE S AND S ORCAS ST,47.5512253104384,-122.286264684656,10,19682.0,307.0,729.0,2710.0,2925.0,0.0,0.0,0.0,0.0,,,
66367,47TH AVE S AND S GRAHAM ST,47.5460434847032,-122.273715340793,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
19312,35TH AVE W AND W RUFFNER ST,47.652244430028,-122.402280854123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
219106,ASHWORTH AVE N AND N 145TH ST,47.7341325937302,-122.339686687682,6,58816.0,0.0,0.0,14349.0,15059.0,0.0,0.0,0.0,0.0,,,
31539,19TH AVE E AND E MCGRAW ST,47.6402793980501,-122.307258075898,8,19650.0,3798.0,5445.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
52762,21ST AVE S AND S STEVENS N ST,47.5769918887337,-122.305369839438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
27728,28TH AVE W AND W NEWTON S ST,47.6367033086605,-122.3930392404,9,14105.0,4567.0,2687.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
231529,13TH AVE NW AND NW 100TH ST,47.7015321729998,-122.372752265919,10,39387.0,0.0,0.0,10395.0,6909.0,0.0,0.0,0.0,0.0,,,
23309,15TH AVE NE AND NE PACIFIC ST,47.6529759641181,-122.312464146086,20,192196.0,2453.0,0.0,0.0,0.0,0.0,98890.0,58297.0,0.0,,,
300306,39TH AVE SW AND SW 104TH ST,47.5100298194712,-122.381509553693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
27717,28TH AVE W AND W CROCKETT N ST,47.6376902068855,-122.393026945397,9,14105.0,4567.0,2687.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
38504,38TH AVE E AND E GALER ST,47.6321778894938,-122.284068333583,49,374154.0,0.0,0.0,0.0,0.0,125288.0,0.0,0.0,138522.0,,,
78134,14TH AVE S AND S CLOVERDALE ST,47.5264408888087,-122.314910412305,9,64650.0,24260.0,26265.0,0.0,515.0,0.0,0.0,0.0,0.0,,,
7339,51ST AVE NE AND NE 70TH ST,47.679396921926,-122.272964867144,3,5336.0,0.0,0.0,1195.0,1473.0,0.0,0.0,0.0,0.0,,,
57519,4TH AVE S AND S SPOKANE SR ST,47.5714208655703,-122.329077498462,18,476487.0,0.0,0.0,323529.0,136340.0,0.0,0.0,16618.0,0.0,,,
218331,1ST AVE NW AND NW 127TH ST,47.7214332947265,-122.358249077232,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40766,4TH AVE AND COLUMBIA ST,47.6046615583326,-122.331604309854,43,410867.0,118987.0,0.0,0.0,22907.0,7732.0,182141.0,8220.0,48533.0,,,
41333,27TH AVE AND E CHERRY E ST,47.6079990124963,-122.297562381486,3,11964.0,0.0,0.0,11964.0,0.0,0.0,0.0,0.0,0.0,,,
232301,COLLEGE WAY N AND N 95TH ST,47.6977715915444,-122.335035508071,1,164.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,,,
61721,47TH AVE SW AND SW JUNEAU ST,47.5503203596489,-122.39242847118,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
227323,34TH AVE NE AND NE 110TH ST,47.708378885992,-122.292110023546,9,20100.0,0.0,0.0,7469.0,5217.0,0.0,0.0,0.0,0.0,,,
31718,22ND AVE E AND E HOWE ST,47.6379052976221,-122.304444991986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
55722,31ST AVE SW AND DEAD END 1 ,47.5636000715496,-122.372134850568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
47725,59TH AVE SW AND SW ADMIRAL WAY,47.57592915651,-122.408129684588,3,5879.0,1168.0,0.0,4575.0,0.0,0.0,0.0,0.0,0.0,,,
14720,LATONA AVE NE AND NE 52ND ST,47.6664390022923,-122.325585456496,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
31517,20TH AVE E AND WEST MONTLAKE PL E,47.642910089393,-122.305508659781,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
64712,2ND AVE S AND S FINDLAY ST,47.5527027201504,-122.332395179485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
34120,6TH AVE W AND W LEE ST,47.6313336824134,-122.36441734077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
80118,47TH AVE S AND S ROSE ST,47.5291027329077,-122.273597680789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40702,BOREN AVE AND SPRING ST,47.6100518097161,-122.325791647049,20,196478.0,18710.0,22994.0,591.0,1117.0,893.0,37023.0,52199.0,540.0,,,
54143,36TH AVE SW AND SW CHARLESTOWN W ST,47.5700646070922,-122.377442225695,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
76329,20TH AVE SW AND SW BARTON ST,47.5210291965519,-122.359162427652,9,52731.0,0.0,0.0,730.0,1009.0,0.0,12908.0,11708.0,0.0,,,
230764,26TH AVE NW AND NW 88TH ST,47.69273564942,-122.390317608514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
56454,COLORADO AVE S AND DEAD END 3 ,47.5657565951839,-122.336771937483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
36383,BROADWAY AND E DENNY WAY,47.6187395414708,-122.320854484364,74,596399.0,176586.0,228523.0,24574.0,11150.0,0.0,0.0,0.0,0.0,,,
65108,24TH PL S AND S EDMUNDS ST,47.5595283086844,-122.302317441297,9,28498.0,250.0,438.0,0.0,0.0,6665.0,0.0,0.0,5990.0,,,
23256,UNIVERSITY BR ON RP AND NE CAMPUS WB PY,47.656020747822,-122.318360030346,23,112361.0,3837.0,18963.0,3578.0,63360.0,14603.0,0.0,6778.0,1242.0,,,
7509,39TH AVE NE AND NE 82ND ST,47.6884269713644,-122.286385872406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
3515,14TH AVE NW AND NW 80TH ST,47.6868923787099,-122.374095686347,1,4907.0,0.0,0.0,4907.0,0.0,0.0,0.0,0.0,0.0,,,
38748,37TH AVE E AND E JOHN ST,47.6201740788315,-122.285906125469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
73337,46TH AVE S AND S WEBSTER ST,47.535227109636,-122.275329340126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
44452,13TH AVE S AND S LANE ST,47.5966570787241,-122.315928318696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
67652,S HUDSON ST AND DEAD END 7,47.5571039509304,-122.264995745073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
4110,BURKE AVE N AND N 82ND ST,47.6886982928712,-122.335534728568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
77301,3RD AVE SW AND DEAD END,47.5227532096853,-122.338931575866,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
229317,NW GOLDEN PL AND DEAD END,47.6935236876575,-122.400541252743,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
5504,N 82ND ST AND DEAD END,47.6886369150602,-122.329363111787,4,74785.0,0.0,0.0,0.0,17239.0,0.0,0.0,57546.0,0.0,,,
6716,21ST AVE NE AND NE 73RD W ST,47.6812294945359,-122.305295552201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
16303,54TH AVE NE AND NE 55TH ST,47.6684990957859,-122.270498027213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
78715,4TH AVE S AND S BARTON ST,47.5209143817624,-122.329639948551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
48716,50TH AVE SW AND SW WAITE E ST,47.5812341063337,-122.394385562328,1,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
39321,PIKE PL AND STEWART ST,47.6096341136608,-122.342171692875,17,127153.0,20462.0,6314.0,780.0,0.0,1141.0,41686.0,23550.0,0.0,,,
15129,24TH AVE NE AND DEAD END 1,47.6713749268699,-122.301518840067,2,15529.0,8279.0,7250.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
233510,3RD AVE NE AND DEAD END 1,47.6985072905783,-122.325779297347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40365,TERRACE ST AND TERRY AVE,47.6045910573369,-122.32233734437,3,2283.0,0.0,0.0,0.0,0.0,1666.0,617.0,0.0,0.0,,,
222711,NE 134TH ST AND DEAD END,47.7257267761175,-122.289713758577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
